Node 1			Node 2
77578			98518
77578			77580
77578			98517
77578			91728
77578			178022
77578			178023
77578			91727
77577			39794
77577			77576
77577			77575
77576			77575
193680			78891
193680			78892
193680			193679
193680			68217
77573			30944
77572			137190
149199			139128
149199			185644
149199			13839
149199			185645
197206			197205
197206			168153
197206			198280
197206			198281
197205			168153
197209			132618
84234			84235
143354			9125
209681			145819
209681			209682
209681			180764
12359			21371
12359			27871
143350			177740
143350			49234
214098			70027
214098			8263
143352			204378
143352			204379
143352			204377
143352			54117
143352			143353
143353			54117
186161			150374
186161			186162
200604			2238
200604			200605
200604			13954
114045			114046
114046			13914
114040			114041
114040			114042
114040			72279
114040			12607
114041			170958
114041			114042
108893			108894
108893			192403
221554			117526
221554			221553
221553			117526
221553			155153
221552			134347
221551			199841
221550			221548
165291			165290
165291			165292
165291			27481
165290			165292
165290			27481
165293			190717
165293			165295
165293			165294
165292			115813
165295			165294
181378			26286
181378			181379
181378			181380
181379			26286
181379			181380
181374			181375
181374			135681
181374			220270
181375			181377
181375			181376
181376			181377
181370			110520
181370			120492
181370			218086
181371			9612
181371			181372
181372			9612
181373			127004
227524			53552
189588			16537
189588			121106
22276			65868
12355			111285
12355			111286
12355			96446
158095			158094
158094			82332
158094			44340
25729			213114
25729			25728
25729			80235
25728			80235
25726			61577
25726			166377
25726			210354
118877			4250
118877			127444
25722			202468
25722			87800
25722			74503
227522			227521
227522			193436
74009			79200
74009			74011
74009			74010
74009			28988
74004			65345
74004			215720
74004			215721
74004			74003
74002			74001
74000			125107
74000			125106
74001			75036
198949			198948
198949			198947
198948			198947
27385			18312
198943			198942
198943			198945
198943			198944
198943			167423
198942			167423
198945			78881
198945			198944
198945			55171
198944			167423
198946			168189
73380			73379
73380			23524
73388			73390
73388			36902
73388			199700
73388			132245
73388			73389
73389			73390
104496			104497
104496			104498
104496			133752
104497			104498
104497			213424
104497			68336
165837			35381
165837			165838
165830			74157
165833			165834
165833			7689
165832			167446
165832			167447
165832			52218
165838			180269
165838			35381
165838			180270
165838			180271
166326			181312
117535			117534
117535			51693
117534			51693
117537			117536
117537			117538
117536			193343
117536			117538
55807			226071
55807			73453
55807			226072
55806			14446
55806			197818
55806			197819
117533			208961
117532			226861
32004			94152
32004			108821
32004			205330
32005			178409
32005			178410
32005			153025
32005			153024
32006			192180
32006			90497
32006			37619
32007			88125
32007			180296
22496			10034
22496			173400
22497			211357
22497			67032
98582			98581
22490			192028
98589			98588
98588			81492
174396			174394
174396			174395
174396			57611
154926			147669
212601			73828
212601			212600
64871			166273
64871			228064
64871			228065
64871			166274
64871			166275
64871			49506
64871			156018
64871			109453
57401			85187
57401			150817
174392			174390
174392			174391
57403			57461
154922			27911
24899			201350
24899			165873
24891			20746
151341			151342
203609			203608
203609			56914
203609			123365
203608			56914
226554			226553
226554			226555
203603			203602
203603			203601
203602			203601
203607			155190
203607			203606
203606			89701
203606			155190
203606			203605
26032			56891
26032			142725
26033			120929
26033			69630
202558			202559
202558			202560
202559			60289
202559			202560
71686			171796
202550			193146
202551			202552
202553			39417
202554			220289
202554			61416
202554			96993
202555			202556
202556			102345
202556			202557
202557			102345
140123			140122
157554			157555
182058			182060
182058			182057
182058			182059
182059			32232
182059			182057
182059			182060
3521			147587
3521			147586
37780			88255
142678			146742
142678			142680
37782			113516
182050			107444
182050			95508
182050			182051
182051			107444
3528			20103
204387			204389
204387			204388
214320			108175
214320			214321
214320			168384
214320			214319
204383			15177
204382			62836
204381			125023
204381			106602
204380			125023
224684			68148
157550			157549
204389			204391
204389			204388
204389			204390
204388			204390
21552			21553
21552			127665
102892			31000
102894			102895
102894			102896
102895			102896
21553			127665
21553			50371
21553			79066
21553			79065
167477			23662
167477			173835
167477			132755
167477			167476
167477			167475
167477			211402
167476			132755
167476			167475
167474			83138
167474			74844
142676			142677
142676			84719
167471			167470
167471			227731
167471			102315
167471			227732
167470			102315
142677			84719
142670			92928
142670			142669
71522			71520
71522			71521
189149			189148
189149			189147
71520			84856
71520			162497
71520			162498
71520			71521
71520			210587
71520			118705
71520			118704
71520			189974
38631			36600
150772			150773
150772			150771
38633			208192
38633			208193
38633			28115
38633			78652
38633			214995
38633			121683
49804			149899
49804			201070
49804			201071
190380			190379
190380			120884
30406			147035
30406			147037
30406			147036
30405			177915
30405			177914
30405			128817
106652			106653
106652			106651
106653			106651
106650			216929
2152			145928
106656			102778
106656			112990
113324			113325
113324			30447
113325			30447
113327			96461
150774			114117
150774			150775
122889			168121
122889			115479
189141			189142
189141			133489
211528			121879
211528			211527
211528			76335
112057			112058
112057			162357
112057			60801
112057			25957
45721			160982
45721			160981
112052			129134
112052			34736
112052			34737
112052			129133
189147			194281
189147			73959
189147			189148
112059			146952
98485			44056
98485			118740
122885			122884
189145			43034
111581			84633
211527			121879
211527			211526
211527			76335
211526			76335
211521			183353
122880			122879
28982			86919
28982			216968
28982			86918
185984			143105
185984			136414
185984			185985
26524			2521
86571			86570
44454			44455
225791			225790
225791			225792
225791			151803
225791			35817
225790			225788
225790			225789
225790			151803
225793			225794
225793			32381
225792			149270
225792			151803
225792			35817
225795			5393
225795			225797
225795			225796
225794			32381
225797			225796
109984			109983
103386			102609
44453			11666
201546			201545
201546			52176
39582			123120
77960			77924
77961			162511
77961			206244
77961			206243
39586			134347
39586			53227
43052			177589
43052			206301
43052			206302
39589			119388
26785			198475
77968			210057
201544			201545
201544			52176
201545			52176
31755			107804
31755			99168
31757			141758
31757			166892
31757			213276
31757			141756
31757			141757
31753			72927
31753			121092
72246			72247
72246			48305
72247			48305
173315			173314
173315			45838
173315			173313
173314			173313
72243			72244
72240			6787
72240			72241
72240			71462
72240			6170
191260			104936
191260			171755
173319			173318
173318			47155
154471			154472
154471			29655
81623			216078
219195			14283
15292			30783
154473			50154
228217			228216
228217			3434
228216			3434
133827			204896
133827			204895
133821			133820
228211			228210
228211			143210
228210			228209
228210			143210
133829			133830
226844			226845
226844			226842
226844			226843
226845			226847
35928			351
81624			105591
226842			197559
226842			226843
226843			197559
35923			96831
35923			210822
35923			157191
35920			114407
35920			108419
35920			183378
35920			183377
35920			114408
226848			41606
226848			224621
226849			41606
226849			224621
35925			111127
127811			127810
127811			127812
127810			127812
127810			212500
127810			212501
127812			214936
127815			127817
127815			127816
127814			115357
127817			218997
127817			127816
127817			114663
127816			39861
127816			113659
127819			220312
127818			12141
127818			112627
103965			6982
24318			120547
24318			120548
103963			103964
103963			103962
103962			103964
184474			174676
184474			222964
184475			131192
184475			184476
184476			184477
184473			179388
184473			12609
184473			157987
143162			201656
143162			201657
143162			54356
131462			131461
131462			131460
131461			131460
69408			69409
69408			69407
69409			172523
69409			69407
199253			196988
69400			47753
154701			204435
154701			204434
46264			113535
46264			207220
46264			181985
46264			121682
154707			123307
69405			69406
69407			169566
218948			218949
218949			111537
218949			85373
218944			218945
218944			166408
218945			166408
218945			218946
218945			218947
218946			218947
218946			92716
218946			166408
218947			92716
218940			218942
218940			218941
218941			218942
199979			96850
160118			47342
58555			700
58555			166538
86235			86236
86237			9509
86230			86229
86231			30175
86231			86232
86232			30175
157885			224705
157885			224706
158855			213474
158855			213282
4753			167516
211310			211309
211310			211311
170465			30527
170466			43367
170466			43366
211311			211309
211311			136946
21888			59229
21888			83060
170462			65038
170462			170463
170468			170469
170468			170467
170469			170467
170469			228571
56902			70507
177115			112635
17630			118749
17630			210689
17630			210688
17630			17629
17630			9142
177116			112635
177111			23845
177111			177110
